row_id,created_at,username,sentiment_text,url,subject_tag,stance_category,final_text,label_gpt4o_mini,label_gemini_flash,label_claude_haiku,ground_truth,final_text_style_b,bing_liu_sentiment,bing_liu_sentiment_score,bing_liu_sentiment_confidence
249,2026-03-06T22:15:35.948Z,timesca.com,An Uzbek citizen in Israel has been detained after posting a video mocking civilians rushing to bomb shelters during a rocket alert https://ow.ly/cxoE50Yqw2k #Uzbekistan #Israel #CentralAsia #RocketAlert #Iranwar Uzbek Citizen Detained in Isra...,https://fed.brid.gy/r/https://bsky.app/profile/did:plc:j5ue6qycryeojqztrkdumz6s/post/3mggdmce7fj2h,General Conflict,Neutral,uzbek citizen israel detain post video mock civilian rush bomb shelter rocket alert uzbek citizen detain,neutral,negative,neutral,neutral,uzbek citizen israel detain post video mock civilian rush bomb shelter rocket alert uzbek citizen detain topic_conflict topic_media sentiment_neg_bias,negative,-1.0,1.0
250,2026-03-06T22:15:17.000Z,TheTimesofCentralAsia,An Uzbek citizen in Israel has been detained after posting a video mocking civilians rushing to bomb shelters during a rocket alert https://timesca.com/uzbek-citizen-detained-in-israel-after-video-mocking-civilians-during-rocket-alert/ #Uzbekistan #Israel #CentralAsia #RocketAlert #Iranwar,https://federated.press/@TheTimesofCentralAsia/116184535376038452,General Conflict,Neutral,uzbek citizen israel detain post video mock civilian rush bomb shelter rocket alert,neutral,negative,neutral,neutral,uzbek citizen israel detain post video mock civilian rush bomb shelter rocket alert topic_conflict topic_media sentiment_neg_bias,negative,-1.0,1.0
251,2026-03-06T22:12:25.000Z,LordChaos82,Did we ever figure out what was the reason we started #IranWar?,https://fosstodon.org/@LordChaos82/116184524077859496,General Conflict,Neutral,ever figure reason start,neutral,neutral,neutral,neutral,ever figure reason start,neutral,0.0,0.0
252,2026-03-06T21:58:37.000Z,cbarbermd,A year ago Ukraine was told it had “no cards.”Today the U.S. is asking Kyiv how to defend against Iranian drone swarms.War has a strange way of reshuffling the deck. https://www.washingtonpost.com/national-security/2026/03/06/us-unprepared-iran-drones-ukraine/ #iranwar #press,https://med-mastodon.com/@cbarbermd/116184469808004775,Military Action,Neutral,year ago ukraine tell card today u ask kit defend iranian drone swarm war strange way reshuffle deck,neutral,neutral,neutral,neutral,year ago ukraine tell card today usa ask kit defend iranian drone swarm war strange way reshuffle deck topic_conflict sentiment_neg_bias,negative,-1.0,1.0
253,2026-03-06T21:58:16.983Z,cbarbermd,A year ago Ukraine was told it had “no cards.”Today the U.S. is asking Kyiv how to defend against Iranian drone swarms.War has a strange way of reshuffling the deck. https://www.washingtonpost.com/national-security/2026/03/06/us-unprepared-iran-drones-ukraine/ #IranWar #press,https://mastodon.social/@cbarbermd/116184468486772433,Military Action,Neutral,year ago ukraine tell card today u ask kit defend iranian drone swarm war strange way reshuffle deck,neutral,neutral,neutral,neutral,year ago ukraine tell card today usa ask kit defend iranian drone swarm war strange way reshuffle deck topic_conflict sentiment_neg_bias,negative,-1.0,1.0
254,2026-03-06T21:53:17.000Z,yogthos,"Radar bases housing key US missile interceptor hit in Jordan, Saudi Arabia, and UAE, satellite images show. 🎉 https://edition.cnn.com/2026/03/05/middleeast/radar-bases-us-missile-defense-iran-war-intl-invs#usa #iran #iranwar #news",https://social.marxist.network/@yogthos/116184448866279435,Military Action,Pro-Iran,radar base housing key u missile interceptor hit jordan saudi arabia use satellite image show party popper,neutral,neutral,neutral,neutral,radar base hous key usa missile interceptor hit jordan saudi arabia use satellite image show party popper topic_conflict sentiment_neg_bias,negative,-1.0,1.0
255,2026-03-06T21:47:26.000Z,Bland,What Kind of Supreme Leader Would Mojtaba Khamenei Be? | The Washington Institute #IranWar https://www.washingtoninstitute.org/policy-analysis/what-kind-supreme-leader-would-mojtaba-khamenei-be,https://mstdn.plus/@Bland/116184425855160571,General Conflict,Neutral,kind supreme leader would montana karen washington institute,neutral,neutral,neutral,neutral,kind supreme_leader would montana karen washington institute,positive,1.0,1.0
256,2026-03-06T21:32:04.691Z,arniedxer.bsky.social,IT'S IRAN INTERNATIONAL!  #mediumwave #Iran #IranWar #WARINIRANRE: https://bsky.app/profile/did:plc:gzdjt2bb6zkdknijroh6tm6i/post/3mggag2hty22m,https://fed.brid.gy/r/https://bsky.app/profile/did:plc:gzdjt2bb6zkdknijroh6tm6i/post/3mggb6gud4k2m,General Conflict,Neutral,iran international,neutral,neutral,neutral,neutral,iran international,neutral,0.0,0.0
257,2026-03-06T21:31:20.864Z,publicnewsfeed,"Israeli troops push into Lebanon for yet another war with Iran&#39;s proxy HezbollahThe BBC sees troops and tanks massing near the border, as speculation mounts that Israel is planning a full-scale ground invasion to fight Hezbollah.https://www.bbc.com/news/articles/cpv8xlvk3p4o?at_medium=RSS&amp;at_campaign=rss#Lebanon #IranWar #Israel #LebanonNews #IsraelNews #IranNews #Iran #News",https://mastodon.social/@publicnewsfeed/116184362572561810,General Conflict,Neutral,israeli troop push lebanon yet another war iran proxy hezbollah bic see troops tank mass near border speculation mount israel plan full scale ground invasion fight hezbollah,neutral,negative,negative,negative,israeli troop push lebanon yet another war iran proxy hezbollah bic see troop tank mas near border speculation mount israel plan full scale ground invasion fight hezbollah topic_conflict sentiment_neg_bias,negative,-1.0,1.0
258,2026-03-06T21:30:24.000Z,whatyoumissed,Dan Mangan reports what's driving the push for more war production. President Trump met with defense CEOs to quadruple 'Exquisite Class' weaponry output due to the Iran conflict and munition stockpile concerns. Understanding these decisions is crucial. See Mangan's full report.https://www.cnbc.com/2026/03/06/iran-war-trump-defense-companies-pete-hegseth.html #DefenseIndustry #IranWar #MilitarySpending,https://mastodon.vtip.me/@whatyoumissed/116184358895843700,General Conflict,Neutral,dan manga report whats drive push war production president trump meet defense co quadruple exquisite class weaponry output due iran conflict munition stockpile concern understand decision crucial see manga full report,neutral,neutral,neutral,neutral,dan manga report what drive push war production president trump meet defense co quadruple exquisite clas weaponry output due iran conflict munition stockpile concern understand decision crucial see manga full report topic_conflict topic_media sentiment_neg_bias,negative,-0.3333333333333333,0.3333333333333333
259,2026-03-06T21:26:53.000Z,GhostOnTheHalfShell,"I am now listening to a short piece by Kyle Kulinski .He’s mentioning how a barrel of oil is now pushing $90 and I guess the OPEC nations are hoping it pushes up to $200 a barrel.I am very grateful I live walking distance for every single one of my basic needs. This doesn’t change the reality that the entire economy is affected by energy prices, and those that have to drive are really deeply fucked.Welcome to the reason that car free is a good idea#Iran #IranWar",https://masto.ai/@GhostOnTheHalfShell/116184345039346252,General Conflict,Neutral,listen short piece kyle kolinsky he mention barrel oil push guess open nation hop push barrel grateful live walking distance every single one basic need change reality entire economy affect energy price drive really deeply fucked welcome reason car free good idea,negative,negative,neutral,negative,listen short piece kyle kolinsky mention barrel oil push gues open nation hop push barrel grateful live walk distance every single one basic need change reality entire economy affect energy price drive really int_deeply fuck welcome reason car free good idea topic_energy,positive,0.45454545454545453,0.45454545454545453
260,2026-03-06T21:26:51.000Z,Bland,WFP mobilizes to keep food moving as Middle East conflict escalates | World Food Programme #IranWar https://www.wfp.org/stories/wfp-mobilizes-keep-food-moving-middle-east-conflict-escalates,https://mstdn.plus/@Bland/116184344944451996,General Conflict,Neutral,wop mobilize keep food move middle east conflict escalate world food programme,neutral,neutral,neutral,neutral,wop mobilize keep food move middle_east conflict escalate world food programme,negative,-1.0,1.0
261,2026-03-06T19:34:44.000Z,israelhayom.com,IDF estimates over 60% of Iran's missile launchers taken out  https://fed.brid.gy/r/https://www.israelhayom.com/2026/03/06/idf-estimates-over-60-of-irans-missile-launchers-taken-out/,https://fed.brid.gy/r/https://www.israelhayom.com/2026/03/06/idf-estimates-over-60-of-irans-missile-launchers-taken-out/,Military Action,Neutral,estimate iran missile launcher take,neutral,neutral,neutral,neutral,estimate iran missile launcher take topic_conflict sentiment_neg_bias,negative,-1.0,1.0
262,2026-03-06T21:25:27.379Z,silkester,"I would have boosted, but THIS is next level shit as far as war propaganda goes and requires a content warning.https://mastodon.social/@thetnholler.bsky.social@bsky.brid.gy/116183738416591463#USWarDepartment #IranWar #ComputerGameAesthetics #WarGames #DeHumanization #WarCrimes #Hegseth #JDVance #Trump #RealDeath #Casualties #War",https://mastodon.social/@silkester/116184339406876288,General Conflict,Neutral,would boost next level shit far war propaganda go require content warning,neutral,negative,negative,negative,would boost next level shit far war propaganda go require content warn topic_conflict sentiment_neg_bias,negative,-0.6,0.6
263,2026-03-06T21:20:13.000Z,PoliticalCartoon,Steven Camley @CamleyCartoons on #Iran #IranWar #MiddleEastConflict #TrumpWar #Churchill @heraldscotland – political cartoon gallery in London original-political-cartoon.com,https://mastodonapp.uk/@PoliticalCartoon/116184318861070805,General Conflict,Neutral,steven cam ley political cartoon gallery london originalpoliticalcartooncom,neutral,neutral,neutral,neutral,steven cam ley political cartoon gallery london originalpoliticalcartooncom,neutral,0.0,0.0
264,2026-03-06T21:18:26.392Z,arniedxer.bsky.social,"864 kHz: another #clandestine programming to #Iran. This time it sounds more analytical, with plenty of mentions of Trump and extensive soundbytes of him, translated. VOA? Over/under the Egyptian, this time I used the Co-Channel Canceller to keep NMA in check. #mediumwave #IranWar #WARINIRAN",https://fed.brid.gy/r/https://bsky.app/profile/did:plc:gzdjt2bb6zkdknijroh6tm6i/post/3mggag2hty22m,General Conflict,Neutral,khz another programming time sound analytical plenty mention trump extensive soundbites translate via egyptian time use co channel canceller keep nam check,neutral,neutral,neutral,neutral,khz another programm time sound analytical plenty mention trump extensive soundbit translate via egyptian time use co channel canceller keep nam check,positive,1.0,1.0
265,2026-03-06T21:09:56.000Z,PoliticalCartoon,Peter Brookes @BrookesTimes on Donald #Trump and Keir #Starmer #Iran #IranWar #MiddleEastConflict #TrumpWar #TraceyEmin #SpecialRelationship @thetimes – political cartoon gallery in London original-political-cartoon.com,https://mastodonapp.uk/@PoliticalCartoon/116184278426317072,General Conflict,Neutral,peter brooke donald kerr political cartoon gallery london originalpoliticalcartooncom,neutral,neutral,neutral,neutral,peter brooke donald kerr political cartoon gallery london originalpoliticalcartooncom,neutral,0.0,0.0
266,2026-03-06T21:07:14.000Z,PariaSansPortefeuille,"'While #Israel does not desire to depopulate and settle Iranian territory in the way that it does Palestinian or Lebanese land, the policy of collective punishment of the entire population has been much the same, both now and during the so-called “Twelve-Day War” in June of last year.'https://www.thenation.com/article/world/israel-iran-holy-war-amalek-haman/#Iran #IranWar #warOnIran #régimeChangeWars #MiddleEast #warCrimes #CrimesAgainstHumanity #USpol",https://jasette.facil.services/@PariaSansPortefeuille/116184267752584331,General Conflict,Neutral,desire depopulate settle iranian territory way palestinian lebanese land policy collective punishment entire population much call twelve day war june last year,neutral,negative,neutral,neutral,desire depopulate settle iranian territory way palestinian lebanese land policy collective punishment entire population much call twelve day war june last year topic_conflict sentiment_neg_bias,negative,-1.0,1.0
267,2026-03-06T21:05:25.429Z,markhughes,"If there isn&#39;t a Nobel prize for war crimes I think it&#39;s time we had one, and when #Trump goes to collect, a bunch of masked thugs can drag him off to the Hague. #NobelPrize #ICC #IranWar #Iran",https://mastodon.social/@markhughes/116184260635631184,General Conflict,Anti-Iran,int nobel prize war crime think time one go collect bunch mask thug drag hague,negative,negative,negative,negative,int nobel prize war_crime think time one go collect bunch mask thug drag hague,negative,-0.5,0.5
268,2026-03-06T21:00:16.960Z,publicnewsfeed,US-Israel war on Iran could end Middle East tourism boomThe tourism industry on the Arabian Peninsula has experienced remarkable growth in recent years. But the US-Israeli war and Iran&#39;s retaliatory strikes across Gulf state borders is now slowing that momentum.https://www.dw.com/en/us-israel-war-on-iran-could-end-middle-east-tourism-boom/a-76245480?maca=en-rss-en-all-1573-rdf#USA #Israel #IranNews #Iran #IsraelNews #IranWar #News #USANews,https://mastodon.social/@publicnewsfeed/116184240419575078,General Conflict,Neutral,u israel war iran could end middle east tourism boom tourism industry arabian peninsula experience remarkable growth recent year u israeli war iran retaliatory strike across gulf state border slow momentum,neutral,negative,neutral,neutral,usa israel war iran could end middle_east tourism boom tourism industry arabian peninsula experience remarkable growth recent year usa israeli war iran retaliatory strike acros gulf state border slow momentum topic_conflict sentiment_neg_bias,negative,-0.42857142857142855,0.42857142857142855
269,2026-03-06T20:50:55.958Z,markhughes,"Now that #Trump and #Netanyahu have opened Pandora&#39;s box - a world without law or accountability for the powerful - we should expect China to take Taiwan.Not long ago this seemed unlikely, now it will be surprising if they don&#39;t do so soon. They have plans ready to go, the only impediment is if they shy away from the human cost. But I don&#39;t think China worries about casualties any more than these war criminals. #Iran #IranWar #China #Taiwan",https://mastodon.social/@markhughes/116184203654020192,General Conflict,Neutral,open pandora box world without law accountability powerful expect china take taiwan long ago seem unlikely surprising do soon plan ready go impediment shy away human cost do think china worry casualty war criminal,neutral,negative,negative,negative,open pandora box world without law accountability powerful expect china take taiwan long ago seem unlikely surpris do soon plan ready go impediment shy away human cost do think china worry casualty war criminal topic_conflict sentiment_neg_bias,negative,-0.8,0.8
270,2026-03-06T20:44:52.204Z,arniedxer.bsky.social,738 kHz: IRIB Radio Bushehr appears to still run its own programming instead of the compulsory midnight news from IRIB Radio Iran 😮 weak signal. #mediumwave #Iran #IranWar #WARINIRAN,https://fed.brid.gy/r/https://bsky.app/profile/did:plc:gzdjt2bb6zkdknijroh6tm6i/post/3mgg6jzlojs2m,General Conflict,Neutral,khz iris radio usher appear still run program instead compulsory midnight news iris radio iran face open mouth weak signal,neutral,negative,neutral,neutral,khz iri radio usher appear still run program instead compulsory midnight new iri radio iran face open mouth weak signal,negative,-1.0,1.0
271,2026-03-06T20:22:55.000Z,metro.co.uk,US bomber ‘the Bone’ that can hit 900mph while carrying 24 missiles lands in UK  https://fed.brid.gy/r/https://metro.co.uk/2026/03/06/us-bomber-the-bone-can-hit-900mph-carrying-24-missiles-lands-uk-27263019/,https://fed.brid.gy/r/https://metro.co.uk/2026/03/06/us-bomber-the-bone-can-hit-900mph-carrying-24-missiles-lands-uk-27263019/,Military Action,Neutral,u bomber bone hit mph carry missile land u,neutral,neutral,neutral,neutral,usa bomber bone hit mph carry missile land usa topic_conflict sentiment_neg_bias,negative,-1.0,1.0
272,2026-03-06T20:33:01.000Z,nickofnz,"Greenpeace mapped oil tankers trapped in the Strait of Hormuz.One tanker already reported an explosion.It was not carrying oil, but five fully loaded tankers carrying a total of 1.5 billion litres of oil are anchored in the vicinity.#IranWar #Hormuz https://maps.greenpeace.org/maps/gpde/hormuz-strait-2026/?utm_Source=nickofnz&amp;utm_medium=nickofnz #oilspill #iran #Hormuz #HormuzStrait",https://mastodon.nz/@nickofnz/116184133260779756,General Conflict,Neutral,greenpeace map oil tanker trap strait hormuz one tanker already report explosion carry oil five fully load tanker carry total billion litre oil anchor vicinity,neutral,negative,neutral,neutral,greenpeace map oil tanker trap strait hormuz one tanker already report explosion carry oil five fully load tanker carry total billion litre oil anchor vicinity topic_energy topic_media,negative,-1.0,1.0
273,2026-03-06T20:30:29.000Z,judejack,Leaked accounts of meetings of the National Security Council (NSC) have exposed the British Labour government’s detailed advance knowledge of the US-Israeli assault on Iran.#IranWar #Starmer #Labourhttps://www.wsws.org/en/articles/2026/03/06/gtcf-m06.html,https://mastodon.online/@judejack/116184123294018513,General Conflict,Neutral,leaked account meeting national security council csc expose british labour government detail advance knowledge u israeli assault iran,neutral,negative,neutral,neutral,leak account meet national security council csc expose british labour government detail advance knowledge usa israeli assault iran,negative,-1.0,1.0
274,2026-03-06T20:28:12.611Z,arniedxer.bsky.social,"Right now, Radio Farda is on 7465 AND 7470 at the same time, QRMing itself! 🤣  Iranian Bubble Jammer remains on 7515.  #shortwave #Iran #IranWar #WARINIRAN",https://fed.brid.gy/r/https://bsky.app/profile/did:plc:gzdjt2bb6zkdknijroh6tm6i/post/3mgg5macz4k2m,General Conflict,Neutral,right radio garda time arm roll floor laugh iranian bubble jammer remains,neutral,neutral,neutral,neutral,right radio garda time arm roll floor laugh iranian bubble jammer remain,positive,1.0,1.0
275,2026-03-06T20:26:50.000Z,downey,"🇺🇳 🕊️ “All the unlawful attacks in the Middle East and beyond are causing tremendous suffering and harm to civilians throughout the region – and pose a grave a risk to the global economy, particularly to the most vulnerable people.The situation could spiral beyond anyone’s control.It is time to stop the fighting and get to serious diplomatic negotiations.The stakes could not be higher.”-  António Guterres, United Nations Secretary-General#Iran #IranWar #UN #UnitedNations",https://floss.social/@downey/116184108923435958,Military Action,Neutral,united nation dive unlawful attack middle east beyond cause tremendous suffer harm civilian throughout region pose grave risk global economy particularly vulnerable people situation could spiral beyond anyone control time stop fight get serious diplomatic negotiation stake could higher antonio gutierrez united nation secretary general,neutral,negative,neutral,neutral,unit nation dive unlawful attack middle_east beyond cause tremendou suffer harm civilian throughout region pose grave risk global economy particularly vulnerable people situation could spiral beyond anyone control time stop fight get seriou diplomatic negotiation stake could higher antonio gutierrez unit nation secretary general topic_conflict topic_diplomacy sentiment_neg_bias,negative,-0.7777777777777778,0.7777777777777778
276,2026-03-06T20:23:10.855Z,markhughes,"That ship the USA torpedoed nowhere near the war zone - was unarmed - and the USA knew this. Such cowardly blood lust from Trump. The USA is being run by a bunch of toddlers who can&#39;t resist firing the weapons they never imagined they&#39;d be in charge of. What next, tactical nukes? There&#39;s no limit to what these dangerous wankers could do.#Iran #IranWar",https://mastodon.social/@markhughes/116184094529770996,General Conflict,Pro-Iran,ship u torpedo nowhere near war zone unarm u know cowardly blood lust trump u run bunch toddler cant resist firing weapon never imagine charge next tactical nuke limit dangerous wanker could,negative,negative,negative,negative,ship usa torpedo nowhere near war zone unarm usa know cowardly blood lust trump usa run bunch toddler cant resist fir weapon never neg_imagine charge next tactical nuke limit dangerou wanker could topic_conflict sentiment_neg_bias,negative,-0.6,0.6
277,2026-03-06T20:22:39.925Z,nickofnz.bsky.social,"Greenpeace mapped oil tankers trapped in the Strait of Hormuz.  One tanker already reported an explosion.  It was not carrying oil, but five fully loaded tankers carrying a total of 1.5 billion litres of oil are anchored in the vicinity. #IranWar #Hormuz  maps.greenpeace.org/maps/gpde/ho...Oil tankers trapped in the Str...",https://fed.brid.gy/r/https://bsky.app/profile/did:plc:xrqv5unlcevqwu34yxxcqxzn/post/3mgg5cczrsc2f,General Conflict,Neutral,greenpeace map oil tanker trap strait hormuz one tanker already report explosion carry oil five fully load tanker carry total billion litre oil anchor vicinity mapsgreenpeaceorgmapsgpdehooil tanker trap str,neutral,negative,neutral,neutral,greenpeace map oil tanker trap strait hormuz one tanker already report explosion carry oil five fully load tanker carry total billion litre oil anchor vicinity mapsgreenpeaceorgmapsgpdehooil tanker trap str topic_energy topic_media,negative,-1.0,1.0
278,2026-03-06T20:21:49.000Z,jeridansky,"@mcnado That was my reaction, too, when I was reading about what's happening in Tehran — it sounds like Gaza. Hospitals and residential neighborhoods are getting bombed. Food is scarce. How in hell does this align with any of rationales given for this starting this war? Gift link:  https://www.telegraph.co.uk/gift/306424adc42a3c77#Iran #IranWar #Tehran #uspol #Gaza",https://sfba.social/@jeridansky/116184089225832259,General Conflict,Neutral,reaction read whats happen tehran sound like gaza hospital residential neighbourhood get bomb food scarce hell align rationale give start war gift link,negative,negative,negative,negative,reaction read what happen tehran sound like gaza hospital residential neighbourhood get bomb food scarce hell align rationale give start war gift link topic_conflict sentiment_neg_bias,negative,-0.6666666666666666,0.6666666666666666
279,2026-03-06T20:03:50.000Z,PoliticalCartoon,Ben Jennings @BJennings90 on #Trump #Iran #MiddleEastConflict #IranWar #MiddleEastConflict #TrumpWar @officialinews_ – political cartoon gallery in London original-political-cartoon.com,https://mastodonapp.uk/@PoliticalCartoon/116184018453235337,General Conflict,Neutral,ben jennings political cartoon gallery london originalpoliticalcartooncom,neutral,neutral,neutral,neutral,ben jenning political cartoon gallery london originalpoliticalcartooncom,neutral,0.0,0.0
280,2026-03-06T19:51:06.000Z,joenepraat,"This is your periodic reminder that ANGER IS A GIFT! Especially now! Don't let it consume you, but let it be the start of a global revolution! 🔥 #Trump #Netanyahu #USA #Israel #Iran #IranWar #Venezuela #Libanon #Palestine #Gaza #ICE #Epstein #capitalism",https://todon.nl/@joenepraat/116183968442456003,General Conflict,Neutral,periodic reminder anger gift especially do let consume let start global revolution,neutral,positive,neutral,neutral,periodic reminder anger gift especially do let consume let start global revolution,negative,-1.0,1.0
281,2026-03-06T19:47:38.000Z,Nikolas,Fleeing private #jets: what a #metaphor for something at this pointhttps://www.euronews.com/2026/03/05/stark-global-inequality-calls-for-taxes-on-private-jets-grow-louder-as-uber-wealthy-flee-d #climate #climatechange #dubai #iran #iranwar #airquality,https://federated.press/@Nikolas/116183954769868989,General Conflict,Neutral,flee private something point,neutral,neutral,neutral,neutral,flee private someth point,negative,-1.0,1.0
282,2026-03-06T19:42:45.741Z,arniedxer.bsky.social,"5885 kHz: Iran International has been completely missing from #shortwave for a few hours as 12110 was inactive and 17900 was on, but obviously it's more of a daylight-hours thing... but there it is, actually off-freq to 5885.3 🤨 no jamming. #shortwave #Iran #IranWar #WARINIRAN",https://fed.brid.gy/r/https://bsky.app/profile/did:plc:gzdjt2bb6zkdknijroh6tm6i/post/3mgg32xr6g22x,General Conflict,Neutral,khz iran international completely miss hour inactive obviously daylight hour thing actually freq face raise eyebrow jamming,negative,negative,neutral,negative,khz iran international completely mis hour inactive obviously daylight hour thing actually freq face raise eyebrow jamm,negative,-1.0,1.0
283,2026-03-06T19:04:23.387Z,ginaintheburg.bsky.social,"Trump's buddy, Putin, is giving assistance to Iran's war effort by providing it with Intel on US military targets. -CNN Chiron  Chickens coming home to roost is putting it very, very mildly.   #Iran #IranWar #NationalSecurity",https://fed.brid.gy/r/https://bsky.app/profile/did:plc:h6gbaoquhivhn5kiy26ni2qm/post/3mgfywe2svs2q,General Conflict,Anti-Iran,trump buddy putin give assistance iran war effort provide intel u military target chiron chicken come home roost put mildly,negative,negative,negative,negative,trump buddy putin give assistance iran war effort provide intel usa military target chiron chicken come home roost put mildly topic_conflict sentiment_neg_bias,negative,-0.3333333333333333,0.3333333333333333
284,2026-03-06T19:04:07.000Z,ginaintheburg,"Trump's buddy, Putin, is giving assistance to Iran's war effort by providing it with Intel on US military targets.-CNN ChironChickens coming home to roost is putting it very, very mildly. #Iran #IranWar #NationalSecurity",https://mastodon.world/@ginaintheburg/116183783671755215,General Conflict,Anti-Iran,trump buddy putin give assistance iran war effort provide intel u military target chiron chicken come home roost put mildly,negative,negative,negative,negative,trump buddy putin give assistance iran war effort provide intel usa military target chiron chicken come home roost put mildly topic_conflict sentiment_neg_bias,negative,-0.3333333333333333,0.3333333333333333
285,2026-03-06T19:00:48.000Z,kentishfran,If I told you Trump wanted to rename Iran and call it Trumpington after himself would you even be surprised?#Trump #iranwar #trumpington,https://mastodonapp.uk/@kentishfran/116183770645207635,General Conflict,Neutral,told trump want rename iran call trumping would even surprise,neutral,neutral,neutral,neutral,told trump want rename iran call trump would even surprise,positive,1.0,1.0
286,2026-03-06T16:59:34.000Z,metro.co.uk,Why are wealthy Dubai residents stuck abroad racing back to the UAE?  https://fed.brid.gy/r/https://metro.co.uk/2026/03/06/wealthy-dubai-residents-stuck-abroad-racing-back-uae-27260209/,https://fed.brid.gy/r/https://metro.co.uk/2026/03/06/wealthy-dubai-residents-stuck-abroad-racing-back-uae-27260209/,General Conflict,Neutral,wealthy dubai resident stick abroad race back use,neutral,neutral,neutral,neutral,wealthy dubai resident stick abroad race back use,positive,1.0,1.0
287,2026-03-06T17:48:37.000Z,metro.co.uk,How fuel prices have surged since start of Iran war  https://fed.brid.gy/r/https://metro.co.uk/2026/03/06/fuel-prices-surged-since-start-iran-war-27261124/,https://fed.brid.gy/r/https://metro.co.uk/2026/03/06/fuel-prices-surged-since-start-iran-war-27261124/,General Conflict,Neutral,fuel price surge since start iran war,negative,negative,negative,negative,fuel price surge since start iran war topic_conflict topic_energy sentiment_neg_bias,negative,-1.0,1.0
288,2026-03-06T18:29:32.345Z,markhughes,"Oil is 36% more expensive in one month due to Trump&#39;s illegal war, UK mortgage rates have already risen with inflation sure to follow, brakes on trade, business confidence, energy price hikes are all now certain. An economic doom spiral is starting as the BBC confirms the US and #Israel are bombing schools, hospitals and cultural sites in war crime upon war crime.#KierStarmer walked the UK right into this by kowtowing to Trump. They should all be prosecuted by the #ICC. #IranWar #Iran",https://mastodon.social/@markhughes/116183647672159365,General Conflict,Pro-Iran,oil expensive one month due trump illegal war u mortgage rate already rise inflation sure follow brake trade business confidence energy price hike certain economic doom spiral start bic confirms u bomb school hospital cultural site war crime upon war crime walk u right kowtow trump prosecute,negative,negative,negative,negative,oil expensive one month due trump illegal war usa mortgage rate already rise inflation sure follow brake trade busines confidence energy price hike certain economic doom spiral start bic confirm usa bomb school hospital cultural site war_crime upon war_crime walk usa right kowtow trump prosecute topic_conflict topic_energy sentiment_neg_bias,negative,-0.38461538461538464,0.38461538461538464
289,2026-03-06T18:24:11.000Z,kentishfran,Marina Hyde nails it of course.#iranwar https://www.theguardian.com/commentisfree/2026/mar/06/iran-war-britain-us-israel-keir-starmer-donald-trump-benjamin-netanyahu,https://mastodonapp.uk/@kentishfran/116183626631855035,General Conflict,Neutral,marina hyde nail course,neutral,neutral,neutral,neutral,marina hyde nail course,neutral,0.0,0.0
290,2026-03-06T06:15:22.000Z,israelhayom.com,"US applauds Israel: 'We knew they were good, but we didn't know how good'  https://fed.brid.gy/r/https://www.israelhayom.com/2026/03/06/us-applauds-israel-we-knew-they-were-good-but-we-didnt-know-how-good/",https://fed.brid.gy/r/https://www.israelhayom.com/2026/03/06/us-applauds-israel-we-knew-they-were-good-but-we-didnt-know-how-good/,General Conflict,Neutral,u applaud israel know good didst know good,neutral,negative,neutral,neutral,usa applaud israel know good didst know good,positive,1.0,1.0
291,2026-03-06T10:49:23.000Z,israelhayom.com,Russia aiding Iran with intelligence on US military assets  https://fed.brid.gy/r/https://www.israelhayom.com/2026/03/06/russia-aiding-iran-with-intelligence-on-us-military-assets/,https://fed.brid.gy/r/https://www.israelhayom.com/2026/03/06/russia-aiding-iran-with-intelligence-on-us-military-assets/,General Conflict,Neutral,russia aid iran intelligence u military asset,neutral,negative,neutral,neutral,russia aid iran intelligence usa military asset topic_conflict,neutral,0.0,1.0
292,2026-03-06T18:23:52.000Z,david,"Well. So not only are oil prices doing a mooonshot — and this will continue — but today’s jobs report? Disastrous.But Trump will just keep digging in. When the Iranians blow up a tanker, and they very likely will, the “US agency to create $20bn reinsurance facility for Gulf shipping” will when this happens, use taxpayer money to reimburse ship owners. 🖕🏻🖕🏻🖕🏻#USPolitics #IranWar #Trump",https://fouroclockfarms.club/@david/116183625428516885,General Conflict,Anti-Iran,well oil price moon shot continue today job report disastrous trump keep digging iranian blow tanker likely u agency create reinsurance facility gulf ship happens use taxpayer money reimburse ship owner middle finger light skin tone middle finger light skin tone middle finger light skin tone,negative,negative,negative,negative,well oil_price moon shot continue today job report disastrou trump keep digg iranian blow tanker likely usa agency create reinsurance facility gulf ship happen use taxpayer money reimburse ship owner middle finger light skin tone middle finger light skin tone middle finger light skin tone topic_media,positive,0.3333333333333333,0.3333333333333333
293,2026-03-06T15:01:08.000Z,israelhayom.com,"Trump: No deal with Iran, only unconditional surrender  https://fed.brid.gy/r/https://www.israelhayom.com/2026/03/06/trump-no-deal-with-iran-only-unconditional-surrender/",https://fed.brid.gy/r/https://www.israelhayom.com/2026/03/06/trump-no-deal-with-iran-only-unconditional-surrender/,General Conflict,Anti-Iran,trump deal iran unconditional surrender,negative,negative,negative,negative,trump deal iran unconditional surrender,positive,0.3333333333333333,0.3333333333333333
